Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2006-12-22,12.117064,11.084211,0.9951,1895.64,19320.52
2006-12-27,12.472144,10.963921000000001,0.9942,1982.88,19725.73
2006-12-28,12.028296000000001,11.307614,0.9948,1979.93,20001.91
2006-12-29,12.330112,11.273247,0.9965,2041.05,19964.72
2007-01-04,12.951497999999999,11.341983,0.9974,2067.09,20025.58
2007-01-05,14.229785000000001,12.562108,0.9983,2072.88,20211.28
2007-01-08,14.73577,12.373072,0.9972,2131.56,20029.66
2007-01-09,15.206249,12.115300999999999,0.9991,2200.09,19898.08
2007-01-10,14.948818,12.029378,0.9989,2255.97,19568.34
2007-01-11,15.579082999999999,12.149673,1.0004,2231.63,19385.37
2007-01-12,15.765501,12.458998,1.0001,2173.75,19613.41
2007-01-15,17.3456,13.576013,1.0009,2287.34,20068.56
2007-01-16,18.038006,14.091557,1.0015,2353.87,20027.95
