Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2007-10-18,52.604232999999994,36.254333,1.0312,5615.75,29465.05
2007-10-22,54.74254200000001,33.97657,1.0322,5472.68,28373.63
2007-10-24,60.217754000000006,37.535571999999995,1.0345,5588.01,29333.53
2007-10-25,61.004036,36.064518,1.0357,5333.79,29854.49
2007-10-26,54.905547999999996,34.261288,1.0361,5394.81,30405.22
2007-10-29,54.061737,35.874702,1.0369,5508.36,31586.9
2007-10-30,56.037029000000004,33.97657,1.0373,5596.07,31638.22
2007-10-31,55.854847,32.363155,1.0382,5688.54,31352.58
2007-11-01,51.846722,32.078441999999995,1.0398,5605.23,31492.88
2007-11-02,49.008427000000005,30.417574,1.0405,5472.93,30468.34
2007-11-05,49.09473,28.661802,1.0414,5360.31,28942.32
2007-11-06,45.431801,28.661802,1.042,5317.55,29438.13
2007-11-07,46.774235,29.421055,1.0421,5350.63,29708.93
2007-11-08,45.441390999999996,29.136335,1.0472,5093.67,28760.22
2007-11-09,45.403034000000005,29.563414,1.0501,5040.52,28783.41
2007-11-12,42.52639,26.573856,1.0511,4978.25,27665.73
2007-11-13,42.152428,26.573856,1.0482,4939.24,27803.35
2007-11-14,46.352325,30.512484000000004,1.0489,5145.89,29166.01
2007-11-15,45.508511,29.136335,1.048,5081.11,28751.21
2007-11-16,44.3195,27.712734,1.0484,5007.66,27614.43
2007-11-19,43.120899,27.617829999999998,1.0464,4994.42,27460.17
2007-11-20,45.297562,28.756708000000003,1.0490000000000002,5069.38,27771.21
2007-11-21,43.667458,27.190748,1.0490000000000002,4997.62,26618.19
2007-11-22,41.452442,25.956963000000002,1.0494,4772.62,26004.92
2007-11-23,40.253840999999994,23.963923,1.0501,4856.16,26541.09
2007-11-26,40.397675,24.438456,1.0519,4800.08,27626.62
2007-11-27,38.882641,23.726658,1.0537,4711.15,27210.21
